udi,type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,machine_failure,twf,hdf,pwf,osf,rnf,type_enc,temp_diff,power_W,wear_rate,torque_speed_ratio,high_wear_flag,thermal_overload,air_temperature_roll_mean_5,air_temperature_roll_std_5,air_temperature_delta,air_temperature_lag1,process_temperature_roll_mean_5,process_temperature_roll_std_5,process_temperature_delta,process_temperature_lag1,rotational_speed_roll_mean_5,rotational_speed_roll_std_5,rotational_speed_delta,rotational_speed_lag1,torque_roll_mean_5,torque_roll_std_5,torque_delta,torque_lag1,tool_wear_roll_mean_5,tool_wear_roll_std_5,tool_wear_delta,tool_wear_lag1,PC1,PC2,PC3,cluster_raw,health_regime,health_regime_enc
5987,L,300.6,310.7,1440,52.5,200,0,0,0,0,0,0,0,10.099999999999966,7916.813487046279,0.1388888887924382,0.036458333308015,1,1,300.7,0.0707106781472622,-0.0999999999999659,300.7,310.76,0.054772255836635,0.0,310.7,1410.4,76.03157238936315,126.0,1314.0,45.84,6.537048263551433,10.1,42.4,193.0,6.082762530299243,2.0,198.0,-0.4804834344999182,1.3133017738313892,1.434934955291315,0,Critical,2
5988,L,300.7,310.8,1608,39.5,202,0,0,0,0,0,0,0,10.100000000000025,6651.379966180311,0.1256218904691406,0.0245646766016388,1,1,300.7,0.0707106781472622,0.0999999999999659,300.6,310.76,0.054772255836635,0.1000000000000227,310.7,1434.8,115.62525675646724,168.0,1440.0,46.32000000000001,5.779013756689007,-13.0,52.5,196.2,5.674504383645574,2.0,200.0,0.6869080388511298,0.23823917943197717,1.4623128055693813,0,Critical,2
5989,H,300.7,310.8,1296,58.2,204,0,0,0,0,0,0,2,10.100000000000025,7898.717913361602,0.157407407285951,0.0449074073727566,1,1,300.68,0.0447213595931467,0.0,300.7,310.76000000000005,0.054772255836635,0.0,310.8,1400.8,128.4414263390086,-312.0,1608.0,48.92,7.740607211323973,18.700000000000003,39.5,199.4,4.21900462194736,2.0,202.0,-1.10051316704931,2.0667712880900977,1.498097307347684,0,Critical,2
5990,L,300.7,310.7,1507,46.1,209,0,0,0,0,0,0,0,10.0,7275.164131501589,0.1386861312948333,0.0305905772856067,1,0,300.67999999999995,0.0447213595931467,0.0,300.7,310.73999999999995,0.0547722558356777,-0.1000000000000227,310.8,1433.0,131.41537200799218,211.0,1296.0,47.74,7.6021707426235,-12.1,58.2,202.6,4.219004621947401,5.0,204.0,0.04895264965101009,0.8260388627985034,1.5747087746422324,0,Critical,2
5991,M,300.7,310.7,1343,51.6,211,0,0,0,0,0,0,1,10.0,7256.953366086278,0.1571109455270953,0.0384214444985692,1,0,300.67999999999995,0.0447213595931467,0.0,300.7,310.74,0.0547722558356777,0.0,310.7,1438.8,125.35030913403833,-164.0,1507.0,49.580000000000005,7.082160687247972,5.5,46.1,205.2,4.658325879542328,2.0,209.0,-0.6764288711329957,1.566998734369511,1.6086327932422826,0,Critical,2
5992,L,300.7,310.7,1416,40.4,214,0,0,0,0,0,0,0,10.0,5990.640199277305,0.1511299433960946,0.0285310734261786,1,0,300.7,0.0,0.0,300.7,310.74,0.0547722558356777,0.0,310.7,1434.0,125.7517395505882,73.0,1343.0,47.16,7.859580141457987,-11.200000000000005,51.6,208.0,4.949747468307261,3.0,211.0,0.07989394632679753,0.79251168047579,1.655066138768689,0,Critical,2
5993,L,300.7,310.6,1288,47.2,216,0,0,0,0,0,0,0,9.900000000000034,6366.290904842548,0.1677018632238339,0.0366459627044674,1,0,300.7,0.0,0.0,300.7,310.7,0.070710678183143,-0.0999999999999659,310.7,1370.0,91.94291707357873,-128.0,1416.0,48.7,6.643794096749289,6.800000000000004,40.4,210.8,4.6583258795424,2.0,214.0,-0.6440481584630335,1.465205918055967,1.6893760009127565,0,Critical,2
5994,M,300.7,310.6,1407,42.4,218,0,0,0,0,0,0,1,9.900000000000034,6247.245487222519,0.1549395876652881,0.030135039068845,1,0,300.7,0.0,0.0,300.7,310.66,0.0547722558318948,0.0,310.6,1392.2,82.52696529013394,119.0,1288.0,45.54,4.360963196359355,-4.800000000000004,47.2,213.6,3.64691650576412,2.0,216.0,-0.07680687882675108,0.88713011046229,1.719007863484263,0,Critical,2
5995,L,300.6,310.4,1608,39.2,221,0,0,0,0,0,0,0,9.799999999999956,6600.863156310587,0.1374378108598023,0.0243781094375758,1,0,300.68,0.0447213595931181,-0.0999999999999659,300.7,310.6,0.1224744871743261,-0.2000000000000454,310.6,1412.4,121.03016153008708,201.0,1407.0,44.16,5.158294291720942,-3.199999999999996,42.4,216.0,3.8078865529339305,3.0,218.0,0.5453958384116465,0.06906114317116407,1.7657639982999271,0,Critical,2
5996,L,300.6,310.3,1920,22.3,223,0,0,0,0,0,0,0,9.699999999999989,4483.681035203353,0.1161458332728407,0.011614583327284,1,0,300.66,0.0547722557839858,0.0,300.6,310.52,0.1643167672765355,-0.0999999999999659,310.4,1527.8,247.410994096865,312.0,1608.0,38.3,9.450396817065467,-16.900000000000002,39.2,218.4,3.646916505764199,2.0,221.0,2.210921899858966,-1.7003068701706108,1.7937784494956053,2,Degraded,1
5997,M,300.5,310.2,1386,48.2,225,0,0,0,0,0,0,1,9.699999999999989,6995.824184719895,0.1623376622205355,0.0347763347512436,1,0,300.62,0.0836660026730514,-0.1000000000000227,300.6,310.42,0.1788854382215535,-0.1000000000000227,310.3,1521.8,251.1358198266408,-534.0,1920.0,39.86,10.472249042111304,25.9,22.3,220.6,3.646916505764232,2.0,223.0,-0.6063419091742387,1.0601067634877268,1.8347995498934306,0,Critical,2
5998,M,300.5,310.2,1571,34.6,228,0,0,0,0,0,0,1,9.699999999999989,5692.209841137298,0.1451304900412918,0.022024188401003,1,0,300.58000000000004,0.0836660026707788,0.0,300.5,310.34000000000003,0.1673320053286776,0.0,310.2,1578.4,214.48613008770283,185.0,1386.0,37.34,9.755921278895253,-13.6,48.2,223.0,3.8078865529340375,3.0,225.0,0.5787265227993164,-0.1510647176688596,1.879451809841193,0,Critical,2
5999,M,300.4,310.2,1613,36.9,231,0,0,0,0,0,0,1,9.800000000000011,6232.888408795614,0.1432114072267753,0.0228766273881732,1,0,300.52000000000004,0.0836660026673698,-0.1000000000000227,300.5,310.26,0.0894427191386229,0.0,310.2,1619.6,191.93045615534544,42.0,1571.0,36.24,9.34414255028257,2.299999999999997,34.6,225.6,3.9749213828723913,3.0,228.0,0.556918163467993,-0.17595039129490297,1.9265131759613856,0,Critical,2
6000,M,300.4,310.2,1671,30.5,234,1,1,0,0,0,0,1,9.800000000000011,5337.09467955102,0.1400359065589252,0.0182525433762701,1,0,300.48,0.0836660026650819,0.0,300.4,310.22,0.0447213596250569,0.0,310.2,1632.2,193.04325940057836,58.0,1613.0,34.5,9.464407007309084,-6.399999999999999,36.9,228.2,4.438468204236281,3.0,231.0,1.0345463110759772,-0.6639620769608786,1.9729648531399593,2,Degraded,1
6001,H,300.4,310.2,1431,43.2,0,0,0,0,0,0,0,2,9.800000000000011,6473.691485693272,0.0,0.0301886792241868,0,0,300.44,0.0547722557648134,0.0,300.4,310.2,0.0,0.0,310.2,1534.4,121.33754571442006,-240.0,1671.0,38.67999999999999,7.031856084989309,12.700000000000005,30.5,183.6,102.69031113011592,-234.0,234.0,-0.31993334949149743,0.6047585661415488,-1.698985510865728,0,Critical,2
6002,M,300.4,310.2,1380,47.3,5,0,0,0,0,0,0,1,9.800000000000011,6835.477295680673,0.0036231884031716,0.0342753622940033,0,0,300.42,0.044721359565351,0.0,300.4,310.2,0.0,0.0,310.2,1533.2,123.1876617198288,-51.0,1431.0,38.5,6.732384421585056,4.099999999999994,43.2,139.6,125.18506300673418,5.0,0.0,-0.6624075125743892,0.9577963333294524,-1.619788249113939,0,Critical,2
6003,L,300.5,310.3,1683,31.5,8,0,0,0,0,0,0,0,9.800000000000011,5551.665457791203,0.004753416515298,0.0187165775289859,0,0,300.42,0.044721359565351,0.1000000000000227,300.4,310.22,0.0447213596250569,0.1000000000000227,310.2,1555.6,140.71531544220403,303.0,1380.0,37.88,7.300136985016183,-15.799999999999995,47.3,95.6,125.00919966146492,3.0,5.0,1.017454249807171,-0.6386787455091698,-1.5788549908014617,2,Degraded,1
6004,L,300.4,310.2,1529,36.2,10,0,0,0,0,0,0,0,9.800000000000011,5796.217501922145,0.006540222363283,0.0236756049550846,0,0,300.42,0.044721359565351,-0.1000000000000227,300.5,310.22,0.0447213596250569,-0.1000000000000227,310.3,1538.8,137.11746788793533,-154.0,1683.0,37.74,7.330279667243342,4.700000000000003,31.5,51.4,102.1459739784197,2.0,8.0,0.2999790784314843,-0.02457357667166498,-1.5432348535008595,0,Critical,2
6005,L,300.5,310.4,1761,26.5,12,0,0,0,0,0,0,0,9.899999999999975,4886.904452291603,0.0068143100472377,0.0150482680209833,0,0,300.44,0.0547722557648134,0.1000000000000227,300.4,310.26000000000005,0.0894427191386229,0.1999999999999886,310.2,1556.8,162.38903903896647,232.0,1529.0,36.94,8.45062127893572,-9.700000000000005,36.2,7.0,4.690415759822471,2.0,10.0,1.5155944685155842,-1.0780084008795139,-1.518164640863619,2,Degraded,1
6006,L,300.6,310.5,1570,38.3,14,0,0,0,0,0,0,0,9.899999999999975,6296.903595100262,0.0089171974465495,0.0243949044430605,0,0,300.48,0.0836660026650819,0.1000000000000227,300.5,310.32,0.1303840481317074,0.1000000000000227,310.4,1584.6,146.5991132306024,-191.0,1761.0,35.96,7.802435517195975,11.799999999999995,26.5,9.8,3.492849839313344,2.0,12.0,0.46348821107107047,0.11753268024330363,-1.4859189152278651,0,Critical,2
6007,M,300.6,310.5,2156,18.0,16,0,0,0,0,0,0,1,9.899999999999975,4063.964256683757,0.007421150274851,0.0083487940592074,0,0,300.52000000000004,0.0836660026673698,0.0,300.6,310.38,0.1303840481328486,0.0,310.5,1739.8,250.0833860935168,586.0,1570.0,30.1,8.151380251221347,-20.3,38.3,12.0,3.162277660167026,2.0,14.0,3.089831912980942,-2.560986367676392,-1.4634434654722812,2,Degraded,1
6008,M,300.7,310.6,1349,54.5,19,0,0,0,0,0,0,1,9.900000000000034,7699.048756274946,0.0140845070318128,0.0404002964859894,0,0,300.56000000000006,0.114017542521843,0.0999999999999659,300.6,310.44,0.1516575089067877,0.1000000000000227,310.5,1673.0,307.14573088356445,-807.0,2156.0,34.7,13.723884289806632,36.5,18.0,14.2,3.492849839313398,3.0,16.0,-0.8882907687802855,1.621971231397562,-1.4062603939801188,0,Critical,2
6009,L,300.7,310.7,1431,39.3,22,0,0,0,0,0,0,0,10.0,5889.261004345962,0.0153738644197247,0.027463312349781,0,0,300.62,0.0836660026731045,0.0,300.7,310.54,0.1140175425463584,0.0999999999999659,310.6,1653.4,321.4269745992066,82.0,1349.0,35.32000000000001,13.877751979337331,-15.200000000000005,54.5,16.6,3.9749213828693306,3.0,19.0,0.12461316531363607,0.6519361580494833,-1.3608431635133464,0,Critical,2
6010,L,300.6,310.6,1931,22.0,24,0,0,0,0,0,0,0,10.0,4448.704636993387,0.0124287933648737,0.0113930605844676,0,0,300.64,0.0547722557823609,-0.0999999999999659,300.7,310.58000000000004,0.0836660027042691,-0.0999999999999659,310.7,1687.4,343.8623271019944,500.0,1431.0,34.42,14.713497204947616,-17.299999999999997,39.3,19.0,4.123105625616695,2.0,22.0,2.3052573978604682,-1.6904129442647657,-1.33523064470801,2,Degraded,1
6011,H,300.7,310.7,1428,43.4,26,0,0,0,0,0,0,2,10.0,6490.027767491938,0.018207282900415,0.030392156841462,0,0,300.66,0.0547722557841135,0.0999999999999659,300.6,310.62,0.0836660027054547,0.0999999999999659,310.6,1659.0,361.3993635854925,-503.0,1931.0,35.44,15.21785135950543,21.4,22.0,21.4,3.974921382869383,2.0,24.0,-0.08519814994583931,0.8699638643950013,-1.2981666158614902,0,Critical,2
6012,L,300.8,310.8,1564,36.2,31,0,0,0,0,0,0,0,10.0,5928.897431658755,0.0198209718543344,0.0231457800363518,0,0,300.7,0.070710678147418,0.1000000000000227,300.7,310.67999999999995,0.0836660027072331,0.1000000000000227,310.7,1540.6,231.4957882986189,136.0,1428.0,39.08,11.79521089256149,-7.199999999999996,43.4,24.4,4.5055521304266914,5.0,26.0,0.7078118892519479,0.18068481159767313,-1.2234108941430173,0,Critical,2
6013,H,300.8,310.9,1425,44.0,33,0,0,0,0,0,0,2,10.099999999999966,6565.928646002667,0.0231578947205909,0.0308771929607879,0,1,300.72,0.0836660026788807,0.0,300.8,310.74,0.1140175425507041,0.0999999999999659,310.8,1555.8,217.86394837145264,-139.0,1564.0,36.98,8.956673489638955,7.799999999999997,36.2,27.2,4.658325879540067,2.0,31.0,-0.027943679578029332,1.0018814156507545,-1.1910840536217584,0,Critical,2
6014,L,300.7,310.8,1597,30.5,38,0,0,0,0,0,0,0,10.100000000000025,5100.742192245948,0.0237946148880434,0.0190983093180348,0,1,300.72,0.0836660026788807,-0.1000000000000227,300.8,310.76,0.1140175425511416,-0.0999999999999659,310.9,1589.0,206.44006394108436,172.0,1425.0,35.220000000000006,9.246729151435186,-13.5,44.0,30.4,5.594640292279121,5.0,33.0,1.0574023763373714,-0.22529980893512402,-1.1129762992178978,2,Degraded,1
6015,H,300.8,310.8,1618,32.8,40,0,0,0,0,0,0,2,10.0,5557.519292102391,0.0247218788475142,0.0202719406549617,0,0,300.76,0.0547722557930109,0.1000000000000227,300.7,310.8,0.0707106781865579,0.0,310.8,1526.4,93.21105084698372,21.0,1597.0,37.38,6.118986844241558,2.299999999999997,30.5,33.6,5.594640292279145,2.0,38.0,1.0277402192916,-0.1420465643628965,-1.0827979914210686,2,Degraded,1
6016,M,300.8,310.8,1520,38.0,45,0,0,0,0,0,0,1,10.0,6048.613055711549,0.0296052631384175,0.0249999999835526,0,0,300.78,0.0447213596042358,0.0,300.8,310.82,0.0447213596584563,0.0,310.8,1544.8,76.51601139630178,-98.0,1618.0,36.3,5.198076567346933,5.200000000000003,32.8,37.4,5.594640292279174,5.0,40.0,0.5007582161742452,0.3989697864977221,-1.0028578755152189,0,Critical,2
6017,L,300.7,310.7,1425,45.3,48,0,0,0,0,0,0,0,10.0,6759.921992361836,0.0336842105026777,0.0317894736619021,0,0,300.76,0.0547722557930109,-0.1000000000000227,300.8,310.8,0.0707106781865579,-0.1000000000000227,310.8,1517.0,91.56691542254212,-95.0,1520.0,38.12,6.567115043913977,7.299999999999997,38.0,40.8,5.890670590008738,3.0,45.0,-0.18151667004735828,0.9799763385128302,-0.9526591735273053,0,Critical,2
6018,L,300.8,310.9,1398,38.2,50,0,0,0,0,0,0,0,10.099999999999966,5592.411914508263,0.0357653790874353,0.0273247496228006,0,1,300.76,0.0547722557930109,0.1000000000000227,300.7,310.8,0.0707106781865579,0.1999999999999886,310.7,1511.6,98.85494423648711,-27.0,1425.0,36.96,5.727390330683012,-7.099999999999994,45.3,44.2,5.118593556827322,2.0,48.0,0.18837553407494906,0.7861984633629865,-0.9233251521262552,0,Critical,2
6019,M,300.8,310.9,1557,31.6,52,0,0,0,0,0,0,1,10.099999999999966,5152.337615593405,0.0333975593876701,0.0202954399355841,0,1,300.78000000000003,0.0447213596042358,0.0,300.8,310.82,0.0836660027113859,0.0,310.9,1503.6,91.56582331852304,159.0,1398.0,37.17999999999999,5.430653735969663,-6.600000000000001,38.2,47.0,4.690415759822834,2.0,50.0,0.9553241174016653,0.0041658587533156466,-0.8942830322639697,0,Critical,2
6020,L,300.7,310.8,1519,43.9,55,0,0,0,0,0,0,0,10.100000000000025,6983.142622374904,0.0362080315758999,0.0289005924760364,0,1,300.76,0.0547722557930109,-0.1000000000000227,300.8,310.82,0.0836660027113859,-0.0999999999999659,310.9,1483.8,68.4229493664149,-38.0,1557.0,39.4,5.461226968365375,12.299999999999995,31.6,50.0,3.8078865529312553,3.0,52.0,0.18386716432752392,0.6796457864408074,-0.8452966766426535,0,Critical,2
6021,L,300.7,310.8,1619,34.9,57,0,0,0,0,0,0,0,10.100000000000025,5916.990795501648,0.0352069178287789,0.0215565163548137,0,1,300.74,0.0547722557912232,0.0,300.7,310.82,0.0836660027113859,0.0,310.8,1503.6,91.83572289691512,100.0,1519.0,38.78,5.823830354672195,-9.0,43.9,52.4,3.646916505761393,2.0,55.0,0.9060005410242351,-0.058885665733377154,-0.8151361373093678,0,Critical,2
6022,L,300.7,310.8,1814,21.4,59,0,0,0,0,0,0,0,10.100000000000025,4065.179005843144,0.0325248070382994,0.0117971334003323,0,1,300.74,0.0547722557912232,0.0,300.7,310.84000000000003,0.0547722558399832,0.0,310.8,1581.4,153.00424830702894,195.0,1619.0,34.0,8.381229026819476,-13.5,34.9,54.6,3.64691650576142,2.0,57.0,2.1135553693112494,-1.2932685964212796,-0.7863651738997292,2,Degraded,1
6023,L,300.7,310.9,1521,39.4,61,0,0,0,0,0,0,0,10.199999999999989,6275.582652957898,0.0401051939249801,0.0259040105023642,0,1,300.72,0.0447213595976677,0.0,300.7,310.84,0.0547722558399832,0.0999999999999659,310.8,1606.0,123.1137685232605,-293.0,1814.0,34.239999999999995,8.547104772962674,18.0,21.4,56.8,3.492849839313918,2.0,59.0,0.4473653505421862,0.47962772020734656,-0.7519286063709028,0,Critical,2
6024,M,300.7,310.9,1369,51.2,63,0,0,0,0,0,0,1,10.199999999999989,7340.100851651288,0.0460189919313228,0.0373995616965671,0,1,300.7,0.0,0.0,300.7,310.84000000000003,0.0547722558399832,0.0,310.9,1568.4,163.8041513515423,-152.0,1521.0,38.16,11.136112427593448,11.800000000000004,39.4,59.0,3.16227766016766,2.0,61.0,-0.5560487810305459,1.5076047549357994,-0.7185178261104859,0,Critical,2
6025,L,300.7,310.9,1356,65.3,66,1,0,0,1,0,0,0,10.199999999999989,9272.599212629488,0.0486725663357871,0.0481563421473773,0,1,300.7,0.0,0.0,300.7,310.86,0.0547722558408822,0.0,310.9,1535.8,190.1885906146817,-13.0,1369.0,42.44,16.64400793078401,14.099999999999994,51.2,61.2,3.4928498393139717,3.0,63.0,-1.287891564842643,2.2625628342872655,-0.6718702240722313,0,Critical,2
6026,L,300.7,311.0,1336,53.3,68,0,0,0,0,0,0,0,10.300000000000011,7456.968098364829,0.0508982035547169,0.0398952095509766,0,1,300.7,0.0,0.0,300.7,310.9,0.0707106781900684,0.1000000000000227,310.9,1479.2,201.03905093289453,-20.0,1356.0,46.12,16.59418572874249,-12.0,65.3,63.4,3.6469165057615216,2.0,66.0,-0.7158318432950732,1.7416356716508095,-0.6405876228206134,0,Critical,2
6027,L,300.7,311.0,1403,48.3,70,0,0,0,0,0,0,0,10.300000000000011,7096.323733708232,0.0498930862082016,0.0344262294836591,0,1,300.7,0.0,0.0,300.7,310.93999999999994,0.0547722558445717,0.0,311.0,1397.0,73.48129013564592,67.0,1336.0,51.5,9.35975427027872,-5.0,53.3,65.6,3.646916505761548,2.0,68.0,-0.2827159361149115,1.2993998005074427,-0.6100642056279619,0,Critical,2
6028,M,300.7,311.0,1413,44.3,72,0,0,0,0,0,0,1,10.300000000000011,6555.02731949471,0.0509554139766769,0.0313517338773165,0,1,300.7,0.0,0.0,300.7,310.9599999999999,0.0547722558455057,0.0,311.0,1375.4,32.19161381476506,10.0,1403.0,52.48,7.922247155952706,-4.0,48.3,67.8,3.492849839314053,2.0,70.0,-0.05686077076276834,1.06813283637789,-0.5786234556887723,0,Critical,2
6029,L,300.6,310.9,1472,47.6,75,0,0,0,0,0,0,0,10.299999999999956,7337.420025920225,0.0509510869219082,0.032336956499771,0,1,300.68,0.0447213595933175,-0.0999999999999659,300.7,310.96,0.0547722558455057,-0.1000000000000227,311.0,1396.0,53.183644102289314,59.0,1413.0,51.760000000000005,8.22544831604945,3.3000000000000043,44.3,70.2,3.4928498393140823,3.0,72.0,-0.11502544268186755,1.0130633679265186,-0.5308393281158209,0,Critical,2
6030,M,300.7,310.8,1452,47.9,77,0,0,0,0,0,0,1,10.100000000000025,7283.342744376433,0.0530303029937807,0.0329889806935337,0,1,300.68,0.0447213595933175,0.0999999999999659,300.6,310.94,0.0894427191575768,-0.0999999999999659,310.9,1415.2,52.45664876828268,-20.0,1472.0,48.28,3.2267630839590336,0.2999999999999971,47.6,72.4,3.646916505761636,2.0,75.0,-0.19344547655021482,1.076281639035024,-0.49880729420310793,0,Critical,2
6031,L,300.6,310.7,1397,53.7,80,0,0,0,0,0,0,0,10.099999999999966,7855.960837346244,0.0572655690356008,0.038439513215147,0,1,300.66,0.0547722557841252,-0.0999999999999659,300.7,310.88,0.1303840481423848,-0.1000000000000227,310.8,1427.4,32.867917488015145,-55.0,1452.0,48.36,3.383489323169325,5.800000000000004,47.9,74.8,3.962322551231404,3.0,77.0,-0.6908351995153991,1.4686035081684612,-0.4492130856054185,0,Critical,2
6032,L,300.6,310.7,1455,40.6,82,0,0,0,0,0,0,0,10.099999999999966,6186.110094183661,0.0563573882774176,0.0279037800495506,0,1,300.64,0.0547722557823726,0.0,300.6,310.82000000000005,0.1303840481412012,0.0,310.7,1437.8,31.41178122932495,58.0,1397.0,46.82,4.851494615064605,-13.1,53.7,77.2,3.962322551231437,2.0,80.0,0.1175542456391314,0.6392934806460356,-0.4181387944967591,0,Critical,2
6033,L,300.7,310.8,1754,27.7,84,0,0,0,0,0,0,0,10.100000000000025,5087.893078292766,0.0478905358905983,0.015792474335352,0,1,300.64,0.0547722557823726,0.0999999999999659,300.6,310.78,0.08366600271007,0.1000000000000227,310.7,1506.0,141.4726121904836,299.0,1455.0,43.5,9.978226295289208,-12.900000000000002,40.6,79.6,3.646916505761748,2.0,82.0,1.6427913655696762,-0.7985398765301509,-0.39298711936676606,2,Degraded,1
6034,L,300.6,310.9,1471,37.9,86,0,0,0,0,0,0,0,10.299999999999956,5838.22059570064,0.0584636301438044,0.025764785842444,0,1,300.64,0.0547722557823726,-0.0999999999999659,300.7,310.78000000000003,0.08366600271007,0.0999999999999659,310.8,1505.8,141.53338828700092,-283.0,1754.0,41.56,9.924615861583815,10.2,27.7,81.8,3.492849839314271,2.0,84.0,0.36438596343897356,0.5245055018148401,-0.3575704358580648,0,Critical,2
6035,M,300.6,310.8,1389,48.1,88,0,0,0,0,0,0,1,10.199999999999989,6996.421087324076,0.0633549315598596,0.034629229636696,0,1,300.62,0.044721359586878,0.0,300.6,310.78000000000003,0.08366600271007,-0.0999999999999659,310.9,1493.2,150.06731822751738,-82.0,1471.0,41.6,9.956907150315356,10.200000000000005,37.9,84.0,3.16227766016806,2.0,86.0,-0.4001497693539831,1.2411109705421894,-0.3242077319132212,0,Critical,2
6036,M,300.6,310.9,1702,30.3,91,0,0,0,0,0,0,1,10.299999999999956,5400.460603373927,0.0534665099568351,0.0178025851834297,0,1,300.62,0.044721359586878,0.0,300.6,310.82,0.0836660027113082,0.0999999999999659,310.8,1554.2,162.6490086044147,313.0,1389.0,36.92,8.190360187439936,-17.8,48.1,86.2,3.4928498393143403,3.0,88.0,1.3809352279413474,-0.5099541733167953,-0.2825795374535916,2,Degraded,1
6037,M,300.6,311.0,1401,54.6,94,0,0,0,0,0,0,1,10.399999999999975,8010.495779976326,0.0670949321434011,0.0389721627130819,0,1,300.62,0.044721359586878,0.0,300.6,310.88,0.0836660027131987,0.1000000000000227,310.9,1543.4,172.38416400585922,-301.0,1702.0,39.72,11.490952963092358,24.3,30.3,88.6,3.9749213828701673,3.0,91.0,-0.6184081266794563,1.6063424887645823,-0.23261026692113299,0,Critical,2
6038,L,300.7,311.1,1426,46.2,97,0,0,0,0,0,0,0,10.400000000000034,6899.06313098933,0.0680224403450052,0.0323983169478272,0,1,300.62,0.044721359586878,0.0999999999999659,300.6,310.94,0.1140175425551864,0.1000000000000227,311.0,1477.8,129.2079718902784,25.0,1401.0,43.42,9.450238092238784,-8.399999999999999,54.6,91.2,4.438468204234291,3.0,94.0,-0.07404166622013716,1.16723213843271,-0.18732704351315474,0,Critical,2
6039,L,300.7,311.0,1496,38.3,99,0,0,0,0,0,0,0,10.300000000000011,6000.106865140122,0.0661764705439996,0.0256016042609614,0,1,300.64,0.0547722557823726,0.0,300.7,310.96000000000004,0.1140175425556463,-0.1000000000000227,311.1,1482.8,129.36266849442683,70.0,1426.0,43.5,9.393348710656968,-7.900000000000006,46.2,93.8,4.438468204234324,2.0,97.0,0.4766346926344177,0.5355884279915346,-0.15565171963637237,0,Critical,2
