udi,type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,machine_failure,twf,hdf,pwf,osf,rnf,type_enc,temp_diff,power_W,wear_rate,torque_speed_ratio,high_wear_flag,thermal_overload,air_temperature_roll_mean_5,air_temperature_roll_std_5,air_temperature_delta,air_temperature_lag1,process_temperature_roll_mean_5,process_temperature_roll_std_5,process_temperature_delta,process_temperature_lag1,rotational_speed_roll_mean_5,rotational_speed_roll_std_5,rotational_speed_delta,rotational_speed_lag1,torque_roll_mean_5,torque_roll_std_5,torque_delta,torque_lag1,tool_wear_roll_mean_5,tool_wear_roll_std_5,tool_wear_delta,tool_wear_lag1
5447,L,303.1,312.9,1511,40.1,107,0,0,0,0,0,0,0,9.799999999999955,6345.085154430817,0.07081403039654928,0.02653871606450118,0,0,303.04,0.05477225598587444,0.10000000000002274,303.0,312.76000000000005,0.0894427192097474,0.0999999999999659,312.8,1592.4,265.0458450909938,-137.0,1648.0,38.14,12.595753252584798,8.0,32.1,101.8,3.9623225512320124,3.0,104.0
5448,L,303.1,312.8,1465,44.1,109,0,0,0,0,0,0,0,9.699999999999989,6765.576859138299,0.07440273032463977,0.030102389057950586,0,0,303.04,0.05477225598587444,0.0,303.1,312.78000000000003,0.08366600277123556,-0.0999999999999659,312.9,1614.8,243.62204333762384,-46.0,1511.0,36.6,10.859097568398598,4.0,40.1,104.2,3.9623225512320124,2.0,107.0
5449,L,303.0,312.7,1551,41.8,111,0,0,0,0,0,0,0,9.699999999999989,6789.170219966759,0.0715667310950569,0.026950354592552957,0,0,303.04,0.05477225598587444,-0.10000000000002274,303.1,312.78000000000003,0.08366600277123556,-0.10000000000002274,312.8,1639.8,225.11485957172854,86.0,1465.0,35.6,9.870157040290708,-2.3000000000000043,44.1,106.6,3.646916505762336,2.0,109.0
5450,L,303.1,312.8,2329,15.1,113,0,0,0,0,0,0,0,9.699999999999989,3682.773876072683,0.0485186775231779,0.006483469297345011,0,0,303.06000000000006,0.05477225598766207,0.10000000000002274,303.0,312.8,0.07071067825865918,0.10000000000002274,312.7,1700.8,357.5922258662779,778.0,1551.0,34.64,11.819813873323051,-26.699999999999996,41.8,108.8,3.4928498393148506,2.0,111.0
5451,H,303.1,312.8,1435,41.9,115,0,0,0,0,0,0,2,9.699999999999989,6296.432356202224,0.08013937276645339,0.02919860625142954,0,0,303.08000000000004,0.044721359842633916,0.0,303.1,312.8,0.07071067825865918,0.0,312.8,1658.2,377.5833682777872,-894.0,2329.0,36.6,12.102479084881754,26.799999999999997,15.1,111.0,3.1622776601686615,2.0,113.0
5452,L,303.0,312.7,1361,48.8,120,0,0,0,0,0,0,0,9.699999999999989,6955.1510318314195,0.08817046283014661,0.03585598821759295,0,0,303.06,0.05477225598764197,-0.10000000000002274,303.1,312.76,0.05477225592972377,-0.10000000000002274,312.8,1628.2,397.6294757685842,-74.0,1435.0,38.339999999999996,13.297856970203904,6.899999999999999,41.9,113.6,4.21900462194601,5.0,115.0
5453,M,303.0,312.7,1553,35.8,122,0,0,0,0,0,0,1,9.699999999999989,5822.146113289771,0.07855763034220371,0.023052157100417154,0,0,303.04,0.05477225598581412,0.0,303.0,312.73999999999995,0.054772255928933734,0.0,312.7,1645.8,390.48329029549916,192.0,1361.0,36.67999999999999,12.911506496145224,-13.0,48.8,116.2,4.65832587954104,2.0,120.0
5454,L,303.0,312.6,1451,42.1,125,0,0,0,0,0,0,0,9.600000000000023,6397.026152970168,0.08614748443408167,0.02901447275739871,0,0,303.04,0.05477225598581412,0.0,303.0,312.72,0.08366600276968227,-0.0999999999999659,312.7,1625.8,399.0203002354631,-102.0,1553.0,36.739999999999995,12.941908669126063,6.300000000000004,35.8,119.0,4.949747468306014,3.0,122.0
5455,L,303.0,312.5,1461,40.2,127,0,0,0,0,0,0,0,9.5,6150.421601638882,0.08692676243194608,0.027515400391844354,0,0,303.02,0.04472135983592194,0.0,303.0,312.65999999999997,0.11401754259409144,-0.10000000000002274,312.6,1452.2,68.6527493986881,10.0,1451.0,41.760000000000005,4.681132341645665,-1.8999999999999986,42.1,121.8,4.65832587954104,2.0,125.0
5456,M,303.1,312.6,1895,23.5,129,0,0,0,0,0,0,1,9.5,4663.432494866249,0.06807387859204544,0.012401055402426883,0,0,303.02000000000004,0.04472135983592194,0.10000000000002274,303.0,312.62,0.0836660027670814,0.10000000000002274,312.5,1544.2,207.5504757884189,434.0,1461.0,38.08,9.39877651612169,-16.700000000000003,40.2,124.6,3.6469165057623427,2.0,127.0
5457,M,303.1,312.6,1567,32.9,132,0,0,0,0,0,0,1,9.5,5398.753671365475,0.08423739624490274,0.02099553285194924,0,0,303.04,0.05477225598581412,0.0,303.1,312.6,0.07071067825255617,0.0,312.6,1585.4,180.8170345957456,-328.0,1895.0,34.9,7.326322406228118,9.399999999999999,23.5,127.0,3.8078865529321932,3.0,129.0
5458,M,303.0,312.5,1602,33.7,135,0,0,0,0,0,0,1,9.5,5653.547307547121,0.08426966286874553,0.021036204730938698,0,0,303.04,0.05477225598581412,-0.10000000000002274,303.1,312.56000000000006,0.054772255921844815,-0.10000000000002274,312.6,1595.2,179.94777020013075,35.0,1567.0,34.480000000000004,7.322021578771816,0.8000000000000043,32.9,129.6,3.9749213828705887,3.0,132.0
5459,L,303.1,312.6,1514,42.1,138,0,0,0,0,0,0,0,9.5,6674.774359474041,0.09114927338761607,0.027807133403033597,0,0,303.06000000000006,0.054772255987658836,0.10000000000002274,303.0,312.56000000000006,0.054772255921844815,0.10000000000002274,312.5,1607.8,169.2119972105969,-88.0,1602.0,34.480000000000004,7.322021578771816,8.399999999999999,33.7,132.2,4.438468204234639,3.0,135.0
5460,L,303.1,312.5,1453,49.1,140,0,0,0,0,0,0,0,9.399999999999977,7470.948185673303,0.09635237433148494,0.03379215414054222,0,0,303.08000000000004,0.04472135984269986,0.0,303.1,312.56000000000006,0.054772255921844815,-0.10000000000002274,312.6,1606.2,170.97572927172752,-61.0,1514.0,36.260000000000005,9.742073701219896,7.0,42.1,134.8,4.438468204234639,2.0,138.0
5461,M,303.0,312.4,1526,36.1,142,0,0,0,0,0,0,1,9.399999999999977,5768.864701884891,0.09305373519459126,0.02365661859524468,0,0,303.06,0.054772255987658836,-0.10000000000002274,303.1,312.52000000000004,0.08366600276454722,-0.10000000000002274,312.5,1532.4,56.403014103849706,73.0,1453.0,38.78,6.802352534234064,-13.0,49.1,137.4,3.9749213828705887,2.0,140.0
5462,M,302.9,312.3,1339,52.1,145,0,0,0,0,0,0,1,9.400000000000034,7305.449084682194,0.10828976840306961,0.0389096340262064,0,0,303.02000000000004,0.08366600280624321,-0.10000000000002274,303.0,312.46,0.11401754259032335,-0.0999999999999659,312.4,1486.8,98.15141364238758,-187.0,1526.0,42.62,7.971950827746053,16.0,36.1,140.0,3.8078865529321932,3.0,142.0
5463,L,302.9,312.3,1889,22.8,148,0,0,0,0,0,0,0,9.400000000000034,4510.196077199651,0.0783483324095562,0.012069878236066766,0,0,303.0,0.10000000012685689,0.0,302.9,312.41999999999996,0.13038404817369922,0.0,312.3,1544.2,206.49140417944537,550.0,1339.0,40.440000000000005,11.658816406479723,-29.3,52.1,142.6,3.9749213828705887,3.0,145.0
5464,L,302.9,312.4,1561,34.8,150,0,0,0,0,0,0,0,9.5,5688.6703134142535,0.09609224849705814,0.022293401651317483,0,0,302.96,0.08944271923954004,0.0,302.9,312.38,0.0836660027608886,0.0999999999999659,312.3,1553.6,205.84168674007478,-328.0,1889.0,38.980000000000004,11.85440846267753,11.999999999999996,22.8,145.0,4.1231056256178835,2.0,148.0
5465,M,302.9,312.4,1659,33.1,152,0,0,0,0,0,0,1,9.5,5750.465440910365,0.09162145865483938,0.019951778167599892,0,0,302.91999999999996,0.04472135982455312,0.0,302.9,312.36,0.054772255913909454,0.0,312.4,1594.8,201.2366765776037,98.0,1561.0,35.78,10.52459025330679,-1.6999999999999957,34.8,147.4,3.9749213828705887,2.0,150.0
5466,L,302.9,312.4,1424,49.5,155,0,0,0,0,0,0,0,9.5,7381.486098874579,0.10884831453030314,0.034761235930645194,0,0,302.9,0.0,0.0,302.9,312.36,0.054772255913909454,0.0,312.4,1574.4,214.67603499226243,-235.0,1659.0,38.46,12.199303258793122,16.4,33.1,150.0,3.8078865529321932,3.0,152.0
5467,M,302.9,312.3,1426,44.7,157,0,0,0,0,0,0,1,9.400000000000034,6675.067574788377,0.11009817664088486,0.031346423540430275,0,0,302.9,0.0,0.0,302.9,312.36,0.054772255913909454,-0.0999999999999659,312.4,1591.8,193.2865748053886,2.0,1424.0,36.980000000000004,10.454998804399759,-4.799999999999997,49.5,152.4,3.6469165057623427,2.0,155.0
5468,L,302.9,312.4,1383,51.4,160,0,0,0,0,0,0,0,9.5,7444.129456387159,0.11569052775438139,0.03716558204109502,0,0,302.9,0.0,0.0,302.9,312.38,0.044721359751056164,0.0999999999999659,312.3,1490.6,115.65163206803038,-43.0,1426.0,42.7,8.374067112222171,6.699999999999996,44.7,154.8,3.9623225512320155,3.0,157.0
5469,L,302.8,312.3,1764,29.9,162,0,0,0,0,0,0,0,9.5,5523.296876129287,0.09183673464181591,0.016950113369075898,0,0,302.88,0.04472135982004723,-0.0999999999999659,302.9,312.36,0.054772255913889345,-0.0999999999999659,312.4,1531.2,169.59569570009455,381.0,1383.0,41.72,9.70989186345558,-21.5,51.4,157.2,3.9623225512320155,2.0,160.0
5470,M,302.7,312.2,1439,42.5,164,0,0,0,0,0,0,1,9.5,6404.398423730592,0.1139680332772981,0.029534398867592494,0,0,302.84000000000003,0.08944271923275816,-0.10000000000002274,302.8,312.32000000000005,0.0836660027593162,-0.10000000000002274,312.3,1487.2,156.15601173185448,-325.0,1764.0,43.6,8.452218643646239,12.600000000000001,29.9,159.6,3.6469165057623427,2.0,162.0
5471,M,302.7,312.2,1585,35.5,167,0,0,0,0,0,0,1,9.5,5892.318821195456,0.10536277595876165,0.022397476326563106,0,0,302.8,0.10000000011672457,0.0,302.7,312.28000000000003,0.08366600275826652,0.0,312.2,1519.4,156.46501206339732,146.0,1439.0,40.8,8.327064308626468,-7.0,42.5,162.0,3.8078865529321932,3.0,164.0
5472,L,302.7,312.3,1346,61.2,170,0,0,0,0,0,1,0,9.600000000000023,8626.310771932998,0.1263001484945764,0.045468053458047504,0,0,302.76,0.08944271922822962,0.0,302.7,312.28000000000003,0.08366600275826652,0.10000000000002274,312.2,1503.4,171.74778018943672,-239.0,1585.0,44.1,12.488594796853691,25.700000000000003,35.5,164.6,3.9749213828705887,3.0,167.0
5473,L,302.8,312.3,1386,57.8,172,0,0,0,0,0,0,0,9.5,8389.18335844004,0.1240981240085872,0.041702741672653136,0,0,302.73999999999995,0.05477225595810255,0.10000000000002274,302.7,312.26,0.05477225590989247,0.0,312.3,1504.0,171.2264582358669,40.0,1346.0,45.38,13.693684675791289,-3.4000000000000057,61.2,167.0,4.1231056256178835,2.0,170.0
5474,L,302.7,312.2,1369,51.8,174,0,0,0,0,0,0,0,9.5,7426.117658506577,0.12710007295317743,0.037837837810198796,0,0,302.71999999999997,0.04472135980198234,-0.10000000000002274,302.8,312.24,0.05477225590908556,-0.10000000000002274,312.3,1425.0,95.77839004701984,-17.0,1386.0,49.76,10.673940228425563,-6.0,57.8,169.4,3.9749213828705887,2.0,172.0
5475,M,302.7,312.1,1378,46.9,176,0,0,0,0,0,0,1,9.400000000000034,6767.849277824395,0.12772133517581905,0.03403483306673814,0,0,302.71999999999997,0.04472135980198234,0.0,302.7,312.21999999999997,0.08366600275668859,-0.0999999999999659,312.2,1412.8,97.42022377309071,9.0,1369.0,50.64,10.091233819508972,-4.899999999999999,51.8,171.8,3.492849839314855,2.0,174.0
5476,L,302.7,312.2,1336,46.8,179,0,0,0,0,0,0,0,9.5,6547.581744905704,0.13398203582785775,0.035029940093540456,0,0,302.72,0.04472135980198234,0.0,302.7,312.22,0.08366600275668859,0.0999999999999659,312.1,1363.0,21.26029162544731,-42.0,1378.0,52.9,6.4676116148081935,-0.10000000000000142,46.9,174.2,3.492849839314855,3.0,176.0
5477,M,302.6,312.1,1445,42.0,181,0,0,0,0,0,0,1,9.5,6355.441938212151,0.12525951548424946,0.029065743924521974,0,0,302.7,0.07071067827660628,-0.0999999999999659,302.7,312.18,0.08366600275563892,-0.0999999999999659,312.2,1382.8,39.63205773107253,109.0,1336.0,49.06,5.989824705281572,-4.799999999999997,46.8,176.4,3.6469165057623427,2.0,179.0
5478,L,302.7,312.1,1763,26.5,184,0,0,0,0,0,0,0,9.400000000000034,4892.454599312945,0.10436755524426117,0.015031196815070222,0,0,302.67999999999995,0.044721359797497896,0.0999999999999659,302.6,312.14,0.05477225590507183,0.0,312.1,1458.2,174.9276993503289,318.0,1445.0,42.8,9.748589641584104,-15.5,42.0,178.8,3.9623225512320155,3.0,181.0
5479,L,302.7,312.2,1611,34.1,186,0,0,0,0,0,0,0,9.5,5752.790219474022,0.11545623828959885,0.02116697701975979,0,0,302.68,0.044721359797497896,0.0,302.7,312.14,0.05477225590507183,0.0999999999999659,312.1,1506.6,177.536756757577,-152.0,1763.0,39.260000000000005,8.834194926534085,7.600000000000001,26.5,181.2,3.9623225512320155,2.0,184.0
5480,M,302.7,312.1,1564,32.1,188,0,0,0,0,0,0,1,9.400000000000034,5257.392473929448,0.12020460350370549,0.020524296662068862,0,0,302.68,0.044721359797497896,0.0,302.7,312.14,0.05477225590507183,-0.0999999999999659,312.2,1543.8,162.7227703795602,-47.0,1611.0,36.3,8.08176960819846,-2.0,34.1,183.6,3.6469165057623427,2.0,186.0
5481,H,302.7,312.1,1478,36.0,191,0,0,0,0,0,0,2,9.400000000000034,5571.928730406857,0.1292286873279914,0.024357239496375343,0,0,302.67999999999995,0.044721359797497896,0.0,302.7,312.12,0.04472135973832574,0.0,312.1,1572.2,125.52967776585373,-86.0,1564.0,34.14,5.651813868131195,3.8999999999999986,32.1,186.0,3.8078865529321932,3.0,188.0
5482,L,302.6,312.0,1781,28.5,196,0,0,0,0,0,0,0,9.399999999999977,5315.41769024125,0.1100505333464062,0.01600224592026825,1,0,302.68,0.044721359797497896,-0.0999999999999659,302.7,312.1,0.07071067823715221,-0.10000000000002274,312.1,1639.4,130.25858896824835,303.0,1478.0,31.439999999999998,3.916375875729991,-7.5,36.0,189.0,4.690415759823624,5.0,191.0
5483,L,302.6,312.1,1782,26.8,198,0,0,0,0,0,0,0,9.5,5001.164177102663,0.11111111104875919,0.01503928169750882,1,0,302.65999999999997,0.05477225595079115,0.0,302.6,312.1,0.07071067823715221,0.10000000000002274,312.0,1643.2,134.95814165880867,1.0,1781.0,31.5,3.822956970723037,-1.6999999999999993,28.5,191.8,5.118593556828067,2.0,196.0
5484,M,302.6,312.1,2000,21.9,200,0,0,0,0,0,0,1,9.5,4586.725274241097,0.09999999994999999,0.010949999994524999,1,0,302.64,0.05477225594899184,0.0,302.6,312.08000000000004,0.04472135973639374,0.0,312.1,1721.0,205.46289202675763,218.0,1782.0,29.059999999999995,5.34069283894886,-4.900000000000002,26.8,194.6,4.979959839195672,2.0,198.0
5485,M,302.5,312.0,1826,25.3,203,0,0,0,0,0,0,1,9.5,4837.822303067019,0.11117196050866814,0.013855421679159133,1,0,302.6,0.07071067826962954,-0.10000000000002274,302.6,312.06000000000006,0.05477225590191168,-0.10000000000002274,312.1,1773.4,188.0872138131645,-174.0,2000.0,27.7,5.237843067523072,3.400000000000002,21.9,197.6,4.505552130427724,3.0,200.0
5486,L,302.6,312.1,1344,51.0,206,0,0,0,0,0,0,0,9.5,7177.910894921959,0.1532738094097665,0.03794642854319462,1,0,302.58000000000004,0.044721359786543756,0.10000000000002274,302.5,312.06,0.05477225590191168,0.10000000000002274,312.0,1746.6,242.40420788426724,-482.0,1826.0,30.7,11.605386680330811,25.7,25.3,200.6,3.9749213828705883,3.0,203.0
5487,L,302.6,312.2,1520,43.0,208,0,0,0,0,0,0,0,9.599999999999966,6844.483194620963,0.1368421051731302,0.02828947366559903,1,0,302.58000000000004,0.044721359786543756,0.0,302.6,312.1,0.07071067823718084,0.0999999999999659,312.1,1694.4,260.56630634063004,176.0,1344.0,33.6,12.680102523244836,-8.0,51.0,203.0,4.1231056256178835,2.0,206.0
5488,M,302.6,312.1,1611,39.9,210,0,0,0,0,0,0,1,9.5,6731.270667361098,0.13035381742374064,0.02476722531051072,1,0,302.58000000000004,0.044721359786543756,0.0,302.6,312.1,0.07071067823718084,-0.0999999999999659,312.2,1660.2,257.39696967913017,91.0,1520.0,36.22,12.270574558674923,-3.1000000000000014,43.0,205.4,3.9749213828705887,2.0,208.0
5489,L,302.7,312.2,1450,52.1,213,1,0,0,0,1,0,0,9.5,7911.0539005146975,0.14689655162282994,0.03593103445797859,1,0,302.6,0.07071067826962954,0.0999999999999659,302.6,312.12,0.08366600275411745,0.0999999999999659,312.1,1550.2,182.50534238755603,-161.0,1611.0,42.260000000000005,10.804767466262328,12.200000000000003,39.9,208.0,3.8078865529321932,3.0,210.0
5490,L,302.6,312.1,1499,35.0,215,0,0,0,0,0,1,0,9.5,5494.12195235295,0.14342895253940696,0.023348899250601133,1,0,302.62,0.0447213597908868,-0.0999999999999659,302.7,312.14,0.054772255905180145,-0.0999999999999659,312.2,1484.8,97.98316181874854,49.0,1450.0,44.2,7.301027324972907,-17.1,52.1,210.4,3.6469165057623427,2.0,213.0
5491,L,302.6,312.1,1288,68.5,0,1,0,0,1,0,0,0,9.5,9239.214554697342,0.0,0.05318322977237326,0,0,302.62,0.0447213597908868,0.0,302.6,312.14,0.054772255905180145,0.0,312.1,1473.6,119.03906921678723,-211.0,1499.0,47.7,13.19299056317412,33.5,35.0,169.2,94.62399272911708,-215.0,215.0
5492,M,302.7,312.2,1350,58.6,2,0,0,0,0,0,0,1,9.5,8284.379827516284,0.0014814814803840877,0.04340740737525377,0,0,302.64,0.05477225594899184,0.0999999999999659,302.6,312.14,0.054772255905180145,0.0999999999999659,312.1,1439.6,126.51600689240495,62.0,1288.0,50.82,13.64063781499977,-9.899999999999999,68.5,128.0,115.95042043908249,2.0,0.0
5493,M,302.9,312.4,1334,50.9,5,0,0,0,0,0,0,1,9.5,7110.53420447797,0.0037481259342217943,0.03815592201037787,0,0,302.7,0.1224744872303189,0.19999999999998863,302.7,312.2,0.12247448720944125,0.19999999999998863,312.2,1384.2,87.2536532186421,-16.0,1350.0,53.02,12.255896540033373,-7.700000000000003,58.6,87.0,115.95042043908249,3.0,2.0
5494,L,302.8,312.4,1376,57.1,8,0,0,0,0,0,0,0,9.599999999999966,8227.78927184962,0.005813953484146836,0.04149709299309804,0,0,302.71999999999997,0.13038404819043406,-0.0999999999999659,302.9,312.24,0.1516575089383821,0.0,312.4,1369.4,79.20732289377703,42.0,1334.0,54.02,12.365557003224808,6.200000000000003,50.9,46.0,94.52248409770027,3.0,5.0
5495,L,302.8,312.4,1368,49.5,10,0,0,0,0,0,0,0,9.599999999999966,7091.2029376828805,0.007309941515124311,0.03618421049986534,0,0,302.76000000000005,0.11401754261041572,0.0,302.8,312.3,0.14142135629978658,0.0,312.4,1343.2,34.88839348549969,-8.0,1376.0,56.92,7.553939369627106,-7.600000000000001,57.1,5.0,4.123105625617661,2.0,8.0
5496,H,302.9,312.5,1357,55.0,12,0,0,0,0,0,1,2,9.600000000000023,7815.7589233558065,0.008843036102547504,0.04053058213667606,0,0,302.82,0.08366600279390558,0.0999999999999659,302.8,312.38,0.10954451158341966,0.10000000000002274,312.4,1357.0,16.27882059607073,-11.0,1368.0,54.220000000000006,3.9175247287033295,5.5,49.5,7.4,3.9749213828703582,2.0,10.0
5497,M,302.9,312.5,1924,24.0,17,0,0,0,0,0,0,1,9.600000000000023,4835.539412405409,0.008835758831166446,0.012474012467529098,0,0,302.86,0.05477225596871421,0.0,302.9,312.43999999999994,0.05477225591783629,0.0,312.5,1471.8,253.2808717609742,567.0,1357.0,47.3,13.379275017728027,-31.0,55.0,10.4,4.505552130427524,5.0,12.0
5498,M,302.9,312.5,1551,40.0,20,0,0,0,0,0,0,1,9.600000000000023,6496.813607623693,0.012894906503613857,0.025789813007227713,0,0,302.86,0.05477225596871421,0.0,302.9,312.4599999999999,0.054772255918689894,0.0,312.5,1515.2,242.11092499100295,-373.0,1924.0,45.12,13.533181444139478,16.0,24.0,13.4,4.979959839195493,3.0,17.0
5499,M,302.9,312.5,1903,21.2,23,0,0,0,0,0,0,1,9.600000000000023,4224.771912645506,0.0120861797098864,0.011140304776069202,0,0,302.88,0.04472135981944907,0.0,302.9,312.48,0.044721359757016646,0.0,312.5,1620.6,278.36001868084264,352.0,1551.0,37.940000000000005,15.02890548243618,-18.8,40.0,16.4,5.412947441089743,3.0,20.0
5500,H,302.9,312.3,1417,48.7,26,0,0,0,0,0,0,2,9.400000000000034,7226.49038932197,0.018348623840262084,0.03436838388541398,0,0,302.9,0.0,0.0,302.9,312.46,0.08944271920296118,-0.19999999999998863,312.5,1630.4,267.9100595349101,-486.0,1903.0,37.78,14.878575200603057,27.500000000000004,21.2,19.6,5.412947441089743,3.0,23.0
5501,L,302.7,312.1,1601,35.2,31,0,0,0,0,0,0,0,9.400000000000034,5901.50274371945,0.01936289817653785,0.021986258574649434,0,0,302.86,0.08944271923359111,-0.19999999999998863,302.9,312.38,0.17888543825040815,-0.19999999999998863,312.3,1679.2,224.33947490354672,184.0,1417.0,33.82000000000001,11.371103728310626,-13.5,48.7,23.4,5.412947441089743,5.0,26.0
5502,L,302.7,312.1,1543,37.5,33,0,0,0,0,0,0,0,9.400000000000034,6059.346830611313,0.021386908605711658,0.02430330523376325,0,0,302.82,0.10954451160828166,0.0,302.7,312.30000000000007,0.20000000004415455,0.0,312.1,1603.0,180.90328908010235,-58.0,1601.0,36.52,9.97331439392142,2.299999999999997,35.2,26.6,5.412947441089743,2.0,31.0
5503,L,302.6,312.1,1439,52.3,35,0,0,0,0,0,0,0,9.5,7881.177354379057,0.02432244612625264,0.036344683782943234,0,0,302.76,0.13416407873529246,-0.0999999999999659,302.7,312.21999999999997,0.17888543824830455,0.0,312.1,1580.6,195.31205799949748,-104.0,1543.0,38.980000000000004,12.293372198058613,14.799999999999997,37.5,29.6,4.979959839195492,2.0,33.0
5504,H,302.6,312.0,1657,29.3,37,0,0,0,0,0,0,2,9.399999999999977,5084.154583034994,0.022329511151279714,0.01768255883060799,0,0,302.7,0.12247448723013557,0.0,302.6,312.12,0.10954451157784469,-0.10000000000002274,312.1,1531.4,102.93104487956516,218.0,1439.0,40.6,9.604165762834409,-22.999999999999996,52.3,32.4,4.219004621945796,2.0,35.0
5505,L,302.8,312.2,1458,51.0,42,0,0,0,0,0,0,0,9.399999999999977,7786.75155118766,0.028806584342382313,0.03497942384432138,0,0,302.68,0.0836660027853943,0.19999999999998863,302.6,312.1,0.07071067823700253,0.19999999999998863,312.0,1539.6,92.65959205607939,-199.0,1657.0,41.06,10.129807500638929,21.7,29.3,35.6,4.219004621945796,5.0,37.0
5506,L,302.8,312.2,1746,27.4,44,0,0,0,0,0,0,0,9.399999999999977,5009.834972826571,0.02520045817571566,0.015693012591241114,0,0,302.7,0.10000000011144311,0.0,302.8,312.12,0.08366600275398205,0.0,312.2,1568.6,131.30993869467403,288.0,1458.0,39.5,11.731794406654105,-23.6,51.0,38.2,4.658325879540844,2.0,42.0
5507,L,302.9,312.2,1677,30.5,46,0,0,0,0,0,0,0,9.300000000000011,5356.258394737918,0.02742993439032204,0.01818723910662657,0,0,302.74,0.13416407873456132,0.0999999999999659,302.8,312.14,0.08944271919459368,0.0,312.2,1595.4,138.26894083632467,-69.0,1746.0,38.1,12.427187936134239,3.1000000000000014,27.4,40.8,4.658325879540844,2.0,44.0
5508,L,302.8,312.1,1520,39.9,48,0,0,0,0,0,0,0,9.300000000000011,6351.043708497126,0.03157894734764543,0.02624999998273026,0,0,302.78000000000003,0.10954451160649467,-0.0999999999999659,302.9,312.14,0.08944271919459368,-0.0999999999999659,312.2,1611.6,118.72784003762152,-157.0,1677.0,35.62,9.856317770851346,9.399999999999999,30.5,43.4,4.219004621945796,2.0,46.0
